long,lat,n
-76.5947,39.3019,6
-76.5947,39.3023,1
-76.5947,39.3077,1
-76.5947,39.3086,1
-76.5947,39.3088,1
-76.5947,39.3152,2
-76.5947,39.3204,3
-76.5947,39.3221,1
-76.5947,39.3238,1
-76.5947,39.3282,1
-76.5947,39.3431,1
-76.5946,39.3005,6
-76.5946,39.3011,2
-76.5946,39.3213,2
-76.5946,39.3239,1
-76.5946,39.3272,2
-76.5946,39.3541,1
-76.5945,39.2332,2
-76.5945,39.2865,1
-76.5945,39.2984,1
-76.5945,39.3044,1
-76.5945,39.3238,1
-76.5945,39.343,1
-76.5945,39.3595,2
-76.5944,39.2334,1
-76.5944,39.2811,1
-76.5944,39.2826,1
-76.5944,39.2833,2
-76.5944,39.3033,1
-76.5944,39.3229,2
-76.5944,39.3238,1
-76.5944,39.3239,1
-76.5944,39.3266,4
-76.5944,39.3564,1
-76.5944,39.3565,2
-76.5943,39.2335,2
-76.5943,39.3146,1
-76.5943,39.3162,1
-76.5943,39.343,1
-76.5943,39.3627,4
-76.5942,39.2337,1
-76.5942,39.2946,5
-76.5942,39.2953,1
-76.5942,39.3429,3
-76.5942,39.3458,4
-76.5942,39.3614,1
-76.5941,39.293,3
-76.5941,39.2985,2
-76.5941,39.2995,1
-76.5941,39.3107,1
-76.5941,39.3114,1
-76.5941,39.3163,1
-76.5941,39.3199,2
-76.5941,39.321,1
-76.5941,39.3428,2
-76.594,39.2337,2
-76.594,39.2338,2
-76.594,39.2815,2
-76.594,39.2909,1
-76.594,39.3108,2
-76.594,39.3198,1
-76.594,39.326,1
-76.594,39.3621,1
-76.594,39.3628,1
-76.5939,39.2283,12
-76.5939,39.2891,1
-76.5939,39.2892,6
-76.5939,39.2901,1
-76.5939,39.2954,4
-76.5939,39.3108,1
-76.5939,39.3153,1
-76.5939,39.3314,2
-76.5938,39.2892,2
-76.5938,39.2931,1
-76.5938,39.2994,1
-76.5938,39.3392,1
-76.5937,39.2865,1
-76.5937,39.2874,1
-76.5937,39.2909,1
-76.5937,39.2915,2
-76.5937,39.3216,2
-76.5937,39.3461,1
-76.5936,39.2834,3
-76.5936,39.2854,2
-76.5936,39.2855,4
-76.5936,39.2905,1
-76.5936,39.3106,1
-76.5936,39.3231,1
-76.5936,39.3459,2
-76.5935,39.2819,1
-76.5935,39.2825,6
-76.5935,39.2832,1
-76.5935,39.2886,1
-76.5935,39.2892,1
-76.5935,39.2893,2
-76.5935,39.3231,3
-76.5935,39.3496,1
-76.5935,39.3661,1
-76.5934,39.2865,1
-76.5934,39.2867,3
-76.5934,39.3018,3
-76.5934,39.336,1
-76.5934,39.3558,1
-76.5933,39.2328,12
-76.5933,39.2817,2
-76.5933,39.2846,1
-76.5933,39.2855,1
-76.5933,39.2857,1
-76.5933,39.3159,3
-76.5933,39.3235,1
-76.5933,39.3406,1
-76.5933,39.3494,1
-76.5933,39.3671,1
-76.5932,39.2226,1
-76.5932,39.2877,1
-76.5932,39.3234,1
-76.5932,39.3294,1
-76.5932,39.3688,2
-76.5931,39.2334,1
-76.5931,39.2832,2
-76.5931,39.3232,1
-76.593,39.31,2
-76.593,39.3221,1
-76.593,39.3261,1
-76.593,39.347,1
-76.5929,39.2825,2
-76.5929,39.3108,2
-76.5929,39.3112,1
-76.5928,39.3076,1
-76.5928,39.3098,1
-76.5928,39.33,1
-76.5928,39.3426,5
-76.5927,39.3227,4
-76.5927,39.3253,1
-76.5926,39.2898,3
-76.5926,39.3208,2
-76.5926,39.3231,1
-76.5926,39.3691,2
-76.5925,39.2291,1
-76.5925,39.2892,1
-76.5925,39.2903,1
-76.5925,39.2915,2
-76.5925,39.3033,1
-76.5925,39.3445,2
-76.5925,39.3703,1
-76.5924,39.2325,1
-76.5924,39.3215,1
-76.5924,39.3217,1
-76.5924,39.3549,1
-76.5923,39.2266,1
-76.5923,39.2716,1
-76.5923,39.3123,1
-76.5923,39.3215,3
-76.5923,39.3239,1
-76.5922,39.231,1
-76.5922,39.2819,1
-76.5922,39.2878,1
-76.5922,39.308,3
-76.5922,39.3087,1
-76.5922,39.3101,1
-76.5922,39.3107,1
-76.5922,39.3199,2
-76.5922,39.3226,2
-76.5922,39.3227,1
-76.5922,39.3471,1
-76.5921,39.2308,2
-76.5921,39.308,1
-76.5921,39.3199,1
-76.592,39.3213,1
-76.592,39.3479,1
-76.592,39.3545,1
-76.5919,39.3657,14
-76.5918,39.3247,1
-76.5917,39.2699,1
-76.5917,39.29,1
-76.5917,39.2917,1
-76.5917,39.3019,1
-76.5917,39.3124,3
-76.5917,39.3203,1
-76.5917,39.3222,1
-76.5917,39.3245,2
-76.5916,39.2861,1
-76.5916,39.2877,2
-76.5916,39.3089,2
-76.5916,39.3109,1
-76.5916,39.3116,1
-76.5916,39.3122,2
-76.5916,39.3245,2
-76.5916,39.3254,2
-76.5916,39.3269,1
-76.5916,39.3559,1
-76.5915,39.2296,1
-76.5915,39.2297,1
-76.5915,39.2307,1
-76.5915,39.2315,1
-76.5915,39.2699,1
-76.5915,39.3101,1
-76.5914,39.3049,1
-76.5914,39.3451,1
-76.5913,39.2252,1
-76.5913,39.2322,1
-76.5913,39.2834,1
-76.5913,39.2846,1
-76.5913,39.2857,1
-76.5913,39.2952,1
-76.5913,39.2953,38
-76.5913,39.3219,1
-76.5912,39.2323,1
-76.5912,39.2819,2
-76.5912,39.3045,1
-76.5911,39.2289,1
-76.5911,39.282,1
-76.5911,39.2825,1
-76.5911,39.2826,2
-76.5911,39.3107,2
-76.5911,39.3209,2
-76.591,39.2252,1
-76.591,39.2891,1
-76.591,39.2904,1
-76.591,39.3088,3
-76.5909,39.2888,1
-76.5909,39.3108,2
-76.5909,39.3212,2
-76.5909,39.3216,3
-76.5909,39.3444,1
-76.5909,39.3582,1
-76.5908,39.2729,1
-76.5908,39.2816,3
-76.5908,39.3108,1
-76.5908,39.357,1
-76.5908,39.3573,1
-76.5908,39.3576,1
-76.5907,39.2743,3
-76.5907,39.2941,1
-76.5907,39.3239,4
-76.5907,39.338,1
-76.5907,39.3606,1
-76.5906,39.2312,1
-76.5906,39.2328,1
-76.5906,39.3138,1
-76.5906,39.3214,2
-76.5906,39.3245,1
-76.5906,39.3247,1
-76.5906,39.3269,1
-76.5906,39.3276,2
-76.5905,39.2297,1
-76.5905,39.2303,1
-76.5905,39.2847,1
-76.5905,39.3119,1
-76.5905,39.3144,4
-76.5905,39.3215,3
-76.5905,39.3239,1
-76.5905,39.3493,1
-76.5905,39.3663,1
-76.5904,39.2297,2
-76.5904,39.3033,2
-76.5903,39.2903,1
-76.5903,39.3109,1
-76.5903,39.3522,1
-76.5903,39.3533,2
-76.5903,39.3655,2
-76.5902,39.2291,5
-76.5902,39.2887,2
-76.5902,39.3101,2
-76.5901,39.2259,1
-76.5901,39.3077,2
-76.5901,39.3238,1
-76.59,39.2297,5
-76.59,39.3392,1
-76.5899,39.226,1
-76.5899,39.2305,2
-76.5899,39.3056,1
-76.5899,39.3245,1
-76.5899,39.3544,2
-76.5898,39.222,1
-76.5898,39.2237,1
-76.5898,39.2245,1
-76.5898,39.2821,4
-76.5898,39.3239,1
-76.5897,39.2261,1
-76.5896,39.2877,1
-76.5896,39.289,2
-76.5896,39.2975,2
-76.5896,39.3137,2
-76.5895,39.2974,1
-76.5895,39.2975,1
-76.5895,39.2985,1
-76.5894,39.2942,2
-76.5894,39.2954,2
-76.5894,39.2965,3
-76.5893,39.2942,5
-76.5893,39.3099,1
-76.5893,39.3125,1
-76.5893,39.3223,1
-76.5893,39.3264,4
-76.5893,39.3587,1
-76.5893,39.3686,1
-76.5892,39.2929,1
-76.5892,39.3239,2
-76.5892,39.3428,1
-76.5892,39.359,1
-76.5891,39.2238,4
-76.5891,39.2918,4
-76.5891,39.3099,1
-76.5891,39.3264,1
-76.5891,39.3591,1
-76.589,39.2305,1
-76.589,39.3435,1
-76.589,39.3483,1
-76.589,39.3718,1
-76.5889,39.2692,1
-76.5889,39.3622,1
-76.5888,39.2298,1
-76.5888,39.2976,1
-76.5887,39.2267,2
-76.5887,39.2284,2
-76.5887,39.2848,1
-76.5887,39.3117,1
-76.5887,39.3136,1
-76.5886,39.226,2
-76.5886,39.2275,1
-76.5886,39.2838,1
-76.5886,39.2954,1
-76.5886,39.3118,1
-76.5886,39.3127,1
-76.5886,39.3227,1
-76.5886,39.3229,1
-76.5886,39.3263,1
-76.5886,39.3685,2
-76.5885,39.2253,1
-76.5885,39.2255,3
-76.5885,39.2261,3
-76.5885,39.2269,1
-76.5885,39.3247,1
-76.5885,39.3481,1
-76.5885,39.3597,15
-76.5885,39.363,1
-76.5884,39.2944,1
-76.5884,39.3062,1
-76.5884,39.3281,2
-76.5884,39.3461,3
-76.5884,39.3633,2
-76.5883,39.2246,1
-76.5883,39.2918,1
-76.5883,39.3057,1
-76.5883,39.3067,1
-76.5882,39.2216,1
-76.5882,39.2229,1
-76.5882,39.2268,1
-76.5882,39.2291,1
-76.5882,39.2837,1
-76.5882,39.3055,1
-76.5881,39.2223,1
-76.5881,39.2283,1
-76.5881,39.2964,1
-76.5881,39.3029,1
-76.5881,39.3232,1
-76.588,39.2268,1
-76.5879,39.2252,1
-76.5879,39.2873,1
-76.5879,39.2986,2
-76.5879,39.3124,1
-76.5879,39.3426,1
-76.5878,39.2869,1
-76.5878,39.3087,1
-76.5877,39.2229,1
-76.5877,39.2238,1
-76.5876,39.2276,1
-76.5876,39.2959,1
-76.5876,39.346,1
-76.5875,39.2239,2
-76.5875,39.2262,2
-76.5875,39.2943,2
-76.5875,39.311,1
-76.5875,39.346,1
-76.5874,39.2849,1
-76.5874,39.2929,1
-76.5874,39.3118,1
-76.5874,39.3488,1
-76.5873,39.2976,1
-76.5873,39.2991,4
-76.5873,39.3451,1
-76.5873,39.346,1
-76.5872,39.2218,2
-76.5872,39.2223,3
-76.5872,39.2239,1
-76.5872,39.2896,1
-76.5872,39.2966,1
-76.5872,39.3068,1
-76.5871,39.228,1
-76.5871,39.288,1
-76.5871,39.2906,1
-76.5871,39.3071,12
-76.5871,39.3188,25
-76.587,39.2857,1
-76.587,39.2907,1
-76.587,39.2936,1
-76.587,39.303,3
-76.587,39.3047,2
-76.587,39.3057,1
-76.5869,39.3272,2
-76.5868,39.303,1
-76.5868,39.3716,3
-76.5867,39.223,2
-76.5867,39.288,1
-76.5867,39.2989,1
-76.5866,39.2844,2
-76.5866,39.2972,2
-76.5866,39.2973,1
-76.5866,39.2986,1
-76.5866,39.3124,1
-76.5866,39.354,1
-76.5865,39.2918,1
-76.5865,39.2946,1
-76.5865,39.2966,2
-76.5865,39.2976,1
-76.5864,39.2942,1
-76.5864,39.2955,3
-76.5863,39.2987,1
-76.5863,39.3088,1
-76.5862,39.2986,1
-76.5862,39.3035,1
-76.5862,39.3612,1
-76.5862,39.3682,1
-76.5861,39.3546,1
-76.586,39.2896,1
-76.586,39.2987,1
-76.586,39.3125,1
-76.586,39.3623,1
-76.5859,39.288,1
-76.5859,39.2955,1
-76.5859,39.2998,1
-76.5859,39.31,1
-76.5859,39.3111,5
-76.5859,39.3126,3
-76.5859,39.3696,1
-76.5858,39.2956,7
-76.5858,39.3079,1
-76.5858,39.3089,1
-76.5857,39.2965,1
-76.5856,39.2839,2
-76.5856,39.3047,1
-76.5856,39.3058,2
-76.5856,39.3515,1
-76.5856,39.3696,1
-76.5855,39.2975,3
-76.5855,39.3039,1
-76.5855,39.3661,1
-76.5854,39.3042,1
-76.5854,39.3047,2
-76.5854,39.3111,1
-76.5853,39.3009,2
-76.5851,39.2855,1
-76.5851,39.2977,4
-76.5851,39.2993,1
-76.5851,39.2999,1
-76.585,39.2895,1
-76.585,39.2967,3
-76.5849,39.2958,1
-76.5849,39.2967,1
-76.5849,39.3058,1
-76.5848,39.2944,1
-76.5848,39.2949,1
-76.5847,39.2924,1
-76.5847,39.2999,1
-76.5846,39.2889,1
-76.5846,39.2895,1
-76.5845,39.3005,1
-76.5845,39.3101,1
-76.5845,39.3111,6
-76.5845,39.3293,1
-76.5844,39.3008,1
-76.5844,39.3111,1
-76.5844,39.3116,1
-76.5843,39.2841,1
-76.5843,39.3112,1
-76.5842,39.2206,1
-76.5842,39.2956,1
-76.5842,39.2987,2
-76.5842,39.3069,1
-76.5841,39.2859,1
-76.5841,39.2955,2
-76.5841,39.3058,1
-76.5841,39.3068,1
-76.5841,39.311,1
-76.5841,39.3126,1
-76.584,39.2988,1
-76.584,39.3048,1
-76.584,39.3127,14
-76.584,39.3594,2
-76.5839,39.284,1
-76.5839,39.3046,1
-76.5839,39.3088,1
-76.5838,39.3007,1
-76.5838,39.3111,7
-76.5837,39.2931,1
-76.5837,39.2973,4
-76.5837,39.2989,3
-76.5837,39.309,1
-76.5837,39.3118,1
-76.5836,39.2978,1
-76.5836,39.301,1
-76.5836,39.3101,1
-76.5835,39.296,1
-76.5835,39.2968,1
-76.5835,39.3089,2
-76.5834,39.2925,1
-76.5833,39.2968,1
-76.5833,39.3059,1
-76.5832,39.2968,1
-76.5832,39.3005,1
-76.5832,39.3047,1
-76.5832,39.3059,1
-76.5831,39.2989,2
-76.5831,39.2993,2
-76.5831,39.2999,1
-76.5831,39.3004,2
-76.5831,39.3118,1
-76.5831,39.3124,1
-76.5831,39.3127,1
-76.5831,39.3622,1
-76.5831,39.3667,1
-76.5831,39.3701,1
-76.583,39.2978,1
-76.583,39.309,1
-76.583,39.3092,1
-76.583,39.3094,1
-76.583,39.3101,1
-76.583,39.3114,1
-76.583,39.3126,3
-76.583,39.3541,3
-76.583,39.3635,1
-76.5829,39.2957,1
-76.5829,39.297,2
-76.5829,39.2989,2
-76.5829,39.3094,1
-76.5828,39.2946,1
-76.5828,39.2963,1
-76.5828,39.3059,6
-76.5828,39.3633,1
-76.5827,39.3048,1
-76.5827,39.3068,1
-76.5826,39.3033,1
-76.5826,39.3048,1
-76.5825,39.3003,1
-76.5825,39.3018,1
-76.5824,39.3002,1
-76.5823,39.2945,1
-76.5823,39.3,2
-76.5823,39.3059,2
-76.5823,39.3669,1
-76.5822,39.2971,1
-76.5822,39.2989,4
-76.5821,39.2945,1
-76.5821,39.2948,1
-76.5821,39.2972,1
-76.5821,39.3405,18
-76.5821,39.3628,1
-76.582,39.2957,1
-76.582,39.2988,1
-76.582,39.3036,2
-76.582,39.3089,2
-76.582,39.3143,1
-76.5819,39.282,1
-76.5819,39.2849,1
-76.5819,39.2945,2
-76.5819,39.3038,1
-76.5818,39.2924,1
-76.5817,39.3631,1
-76.5816,39.2999,2
-76.5816,39.3009,1
-76.5815,39.2957,2
-76.5815,39.2963,1
-76.5815,39.2989,3
-76.5814,39.2945,1
-76.5814,39.2988,2
-76.5813,39.2851,1
-76.5813,39.3049,3
-76.5813,39.3062,2
-76.5813,39.3063,1
-76.5813,39.3076,1
-76.5812,39.294,1
-76.5812,39.3037,1
-76.5812,39.3049,1
-76.5812,39.3054,4
-76.5811,39.3014,4
-76.5811,39.3037,3
-76.5811,39.3038,3
-76.581,39.3004,1
-76.581,39.3011,1
-76.581,39.302,1
-76.581,39.309,1
-76.581,39.3554,1
-76.5809,39.3,2
-76.5809,39.3011,1
-76.5809,39.303,1
-76.5809,39.3079,2
-76.5808,39.2971,1
-76.5808,39.2982,5
-76.5808,39.299,4
-76.5808,39.2991,1
-76.5808,39.2993,1
-76.5808,39.3065,1
-76.5808,39.3081,1
-76.5808,39.3154,1
-76.5808,39.366,1
-76.5808,39.3661,1
-76.5807,39.2945,2
-76.5807,39.2948,1
-76.5807,39.2962,1
-76.5807,39.2969,3
-76.5807,39.2972,6
-76.5807,39.3032,1
-76.5807,39.3038,1
-76.5807,39.3524,2
-76.5807,39.3577,4
-76.5806,39.2939,2
-76.5806,39.2958,1
-76.5806,39.3572,2
-76.5805,39.3578,1
-76.5805,39.3579,1
-76.5804,39.2807,3
-76.5804,39.3055,2
-76.5803,39.2921,3
-76.5803,39.2946,1
-76.5802,39.2956,1
-76.5802,39.2982,1
-76.5802,39.3006,1
-76.5802,39.301,3
-76.5802,39.3159,1
-76.5802,39.3585,1
-76.5801,39.2976,1
-76.5801,39.3001,2
-76.5801,39.3076,1
-76.5801,39.3152,2
-76.58,39.2977,3
-76.58,39.2989,1
-76.58,39.308,1
-76.58,39.309,1
-76.5799,39.2958,2
-76.5799,39.2962,1
-76.5799,39.3049,2
-76.5799,39.3069,1
-76.5798,39.2934,1
-76.5798,39.2999,1
-76.5798,39.3039,1
-76.5798,39.3049,1
-76.5798,39.3071,4
-76.5798,39.3081,1
-76.5797,39.2931,1
-76.5797,39.2979,1
-76.5797,39.3011,1
-76.5797,39.3039,4
-76.5797,39.3081,3
-76.5796,39.2785,1
-76.5796,39.2803,1
-76.5796,39.2994,1
-76.5796,39.2996,1
-76.5796,39.3585,2
-76.5795,39.3001,4
-76.5795,39.3165,3
-76.5795,39.3269,1
-76.5794,39.297,2
-76.5794,39.2971,5
-76.5794,39.2982,1
-76.5794,39.3159,1
-76.5794,39.3314,1
-76.5793,39.283,1
-76.5793,39.2959,1
-76.5793,39.3031,1
-76.5792,39.2933,1
-76.5792,39.2945,1
-76.5792,39.3441,1
-76.5791,39.306,3
-76.5791,39.3159,1
-76.579,39.2925,2
-76.579,39.2927,2
-76.579,39.2958,1
-76.579,39.3,1
-76.579,39.3015,1
-76.579,39.3059,1
-76.579,39.3318,1
-76.5789,39.3,2
-76.5789,39.3004,1
-76.5788,39.2983,1
-76.5788,39.2985,2
-76.5788,39.301,3
-76.5787,39.2964,2
-76.5787,39.2965,1
-76.5787,39.2972,1
-76.5787,39.2974,1
-76.5787,39.3563,1
-76.5787,39.37,1
-76.5786,39.2959,1
-76.5786,39.2961,1
-76.5786,39.297,1
-76.5786,39.2972,1
-76.5786,39.3064,1
-76.5786,39.3174,1
-76.5786,39.3551,3
-76.5785,39.285,1
-76.5785,39.2852,1
-76.5785,39.3174,9
-76.5785,39.3175,1
-76.5785,39.3552,1
-76.5785,39.3561,1
-76.5784,39.2933,2
-76.5784,39.3039,1
-76.5784,39.3159,1
-76.5783,39.302,1
-76.5783,39.3048,1
-76.5783,39.3152,1
-76.5783,39.3165,3
-76.5782,39.3021,1
-76.5782,39.3048,1
-76.5782,39.3169,1
-76.5782,39.3171,3
-76.5782,39.3453,1
-76.5781,39.2991,1
-76.5781,39.3154,2
-76.5781,39.3159,1
-76.5781,39.3169,1
-76.5781,39.3681,1
-76.578,39.2972,1
-76.578,39.2973,1
-76.578,39.298,1
-76.578,39.2986,1
-76.578,39.2988,1
-76.578,39.3049,1
-76.578,39.3152,1
-76.578,39.3582,1
-76.5779,39.282,1
-76.5779,39.2959,2
-76.5779,39.297,2
-76.5779,39.2973,1
-76.5779,39.2974,1
-76.5779,39.3171,1
-76.5778,39.295,1
-76.5778,39.296,1
-76.5778,39.2962,2
-76.5777,39.2789,3
-76.5777,39.3153,1
-76.5776,39.2788,1
-76.5776,39.2934,2
-76.5776,39.2937,2
-76.5776,39.2945,1
-76.5776,39.3,1
-76.5776,39.3072,1
-76.5775,39.3061,1
-76.5775,39.359,2
-76.5775,39.3594,1
-76.5773,39.2973,1
-76.5773,39.2974,1
-76.5773,39.2991,3
-76.5773,39.3011,2
-76.5771,39.2937,1
-76.5771,39.2951,1
-76.5771,39.2961,2
-76.5771,39.2991,3
-76.5771,39.3154,1
-76.5771,39.3158,1
-76.5771,39.3238,1
-76.577,39.2944,5
-76.577,39.317,1
-76.577,39.3478,1
-76.5769,39.2927,1
-76.5769,39.3016,2
-76.5769,39.3154,1
-76.5769,39.348,1
-76.5769,39.3541,3
-76.5768,39.2801,1
-76.5768,39.2923,1
-76.5768,39.3072,1
-76.5768,39.3158,2
-76.5768,39.3599,1
-76.5767,39.3003,1
-76.5767,39.3062,1
-76.5767,39.3067,1
-76.5767,39.3164,1
-76.5766,39.2991,4
-76.5766,39.3153,1
-76.5766,39.3165,1
-76.5765,39.2852,1
-76.5765,39.2959,2
-76.5765,39.2961,1
-76.5765,39.2972,2
-76.5765,39.2984,2
-76.5765,39.3233,1
-76.5764,39.2947,2
-76.5764,39.3234,1
-76.5763,39.2783,1
-76.5763,39.2947,1
-76.5763,39.3231,2
-76.5762,39.291,2
-76.5762,39.2922,1
-76.5762,39.2937,1
-76.5762,39.2938,1
-76.5762,39.2979,1
-76.5761,39.2899,1
-76.5761,39.2923,1
-76.5761,39.3006,1
-76.5761,39.3263,1
-76.576,39.29,1
-76.576,39.3062,2
-76.576,39.3569,1
-76.5759,39.2862,1
-76.5759,39.2972,1
-76.5759,39.2995,1
-76.5759,39.3198,3
-76.5759,39.3267,1
-76.5758,39.2962,1
-76.5758,39.2979,1
-76.5758,39.299,1
-76.5757,39.2852,1
-76.5757,39.2964,1
-76.5757,39.3054,1
-76.5757,39.3083,1
-76.5757,39.3153,1
-76.5757,39.3158,1
-76.5757,39.3551,1
-76.5756,39.2927,1
-76.5756,39.2934,1
-76.5756,39.326,1
-76.5755,39.2916,1
-76.5755,39.2923,1
-76.5755,39.3154,1
-76.5755,39.3228,2
-76.5754,39.2804,5
-76.5754,39.323,1
-76.5754,39.3455,1
-76.5753,39.296,1
-76.5753,39.3093,1
-76.5753,39.317,1
-76.5752,39.2952,1
-76.5752,39.3202,1
-76.5751,39.2975,1
-76.5751,39.2976,1
-76.5751,39.3213,1
-76.575,39.2941,1
-76.575,39.3054,1
-76.5749,39.2927,1
-76.5749,39.2948,1
-76.5749,39.3003,2
-76.5749,39.3055,1
-76.5749,39.3084,1
-76.5749,39.3258,1
-76.5748,39.2954,1
-76.5748,39.3075,1
-76.5748,39.3092,1
-76.5748,39.32,1
-76.5748,39.3206,2
-76.5747,39.3001,6
-76.5746,39.3235,1
-76.5745,39.2953,2
-76.5745,39.2984,1
-76.5745,39.327,1
-76.5745,39.3272,1
-76.5744,39.2992,3
-76.5744,39.3209,1
-76.5744,39.3233,1
-76.5743,39.2859,1
-76.5743,39.2864,1
-76.5743,39.3053,2
-76.5743,39.3219,1
-76.5742,39.3055,1
-76.5742,39.3211,3
-76.5742,39.3212,2
-76.5742,39.3213,2
-76.5742,39.322,2
-76.5742,39.3232,2
-76.5741,39.2834,1
-76.5741,39.2924,1
-76.5741,39.2941,2
-76.574,39.324,1
-76.5739,39.2813,1
-76.5739,39.3144,1
-76.5739,39.3268,1
-76.5737,39.2972,1
-76.5737,39.2981,1
-76.5737,39.2993,1
-76.5736,39.2965,2
-76.5736,39.3189,2
-76.5736,39.3195,1
-76.5735,39.2954,5
-76.5735,39.3217,1
-76.5734,39.2937,1
-76.5734,39.3387,1
-76.5733,39.2917,1
-76.5733,39.2927,1
-76.5733,39.2928,1
-76.5733,39.2935,1
-76.5733,39.3205,1
-76.5732,39.2911,1
-76.5731,39.3084,4
-76.5731,39.3162,4
-76.5731,39.339,1
-76.573,39.286,1
-76.573,39.2958,1
-76.573,39.2964,1
-76.573,39.2965,1
-76.573,39.3093,2
-76.573,39.3166,1
-76.573,39.3171,1
-76.5729,39.2964,1
-76.5729,39.3003,1
-76.5729,39.3114,1
-76.5729,39.3677,1
-76.5728,39.2854,1
-76.5728,39.2955,1
-76.5728,39.3243,2
-76.5728,39.3452,2
-76.5727,39.2923,1
-76.5727,39.2957,1
-76.5727,39.3193,1
-76.5727,39.326,1
-76.5726,39.3183,1
-76.5726,39.3225,2
-76.5726,39.3493,1
-76.5726,39.3668,1
-76.5725,39.2783,3
-76.5725,39.2889,1
-76.5725,39.29,1
-76.5725,39.2923,1
-76.5725,39.293,1
-76.5725,39.2967,1
-76.5724,39.2942,1
-76.5723,39.2777,1
-76.5723,39.2925,3
-76.5723,39.2927,1
-76.5723,39.3219,3
-76.5723,39.3249,1
-76.5722,39.2864,1
-76.5722,39.2992,1
-76.5722,39.3185,1
-76.5722,39.3228,1
-76.5722,39.3257,2
-76.5722,39.3372,1
-76.5722,39.3458,2
-76.5722,39.3501,2
-76.5722,39.3646,1
-76.5722,39.3647,9
-76.5721,39.2961,1
-76.5721,39.2963,2
-76.5721,39.2978,1
-76.5721,39.298,1
-76.5721,39.2982,1
-76.5721,39.3157,2
-76.5721,39.3265,3
-76.572,39.2964,2
-76.572,39.298,1
-76.572,39.3217,2
-76.572,39.3228,1
-76.572,39.3254,2
-76.572,39.3255,1
-76.572,39.3675,1
-76.5719,39.2912,1
-76.5719,39.2918,1
-76.5719,39.2949,1
-76.5718,39.2941,1
-76.5718,39.3164,1
-76.5718,39.3246,1
-76.5717,39.2804,1
-76.5717,39.2897,1
-76.5717,39.2902,2
-76.5717,39.2925,1
-76.5717,39.3254,1
-76.5715,39.285,1
-76.5715,39.2985,1
-76.5715,39.3412,1
-76.5715,39.3677,1
-76.5715,39.3678,1
-76.5715,39.3679,2
-76.5714,39.2865,2
-76.5714,39.2959,2
-76.5714,39.2964,4
-76.5714,39.2986,2
-76.5714,39.3671,1
-76.5714,39.3677,1
-76.5713,39.2826,1
-76.5713,39.3234,1
-76.5712,39.2959,1
-76.5711,39.2803,1
-76.5711,39.29,2
-76.5711,39.2912,1
-76.5711,39.3164,1
-76.5711,39.3663,6
-76.571,39.2936,1
-76.571,39.3621,1
-76.5709,39.2874,1
-76.5709,39.2938,1
-76.5709,39.2943,1
-76.5709,39.2948,1
-76.5709,39.3165,1
-76.5709,39.345,1
-76.5708,39.2774,1
-76.5708,39.2948,7
-76.5708,39.3673,2
-76.5707,39.2924,1
-76.5707,39.3664,1
-76.5707,39.3673,1
-76.5706,39.2963,1
-76.5706,39.3237,1
-76.5706,39.3238,4
-76.5706,39.333,1
-76.5706,39.3676,1
-76.5705,39.2958,2
-76.5705,39.2963,3
-76.5705,39.344,1
-76.5704,39.2943,1
-76.5704,39.3446,1
-76.5703,39.3536,2
-76.5703,39.3586,1
-76.5702,39.2914,1
-76.5702,39.3184,2
-76.5702,39.3423,3
-76.5701,39.3217,1
-76.5701,39.3244,1
-76.57,39.2866,1
-76.57,39.3226,1
-76.5699,39.2862,1
-76.5699,39.2991,1
-76.5699,39.3234,1
-76.5699,39.324,2
-76.5699,39.3552,4
-76.5698,39.2845,1
-76.5698,39.298,1
-76.5698,39.3203,2
-76.5698,39.349,11
-76.5697,39.2961,1
-76.5697,39.2964,2
-76.5697,39.3221,1
-76.5696,39.295,1
-76.5696,39.296,1
-76.5696,39.2961,3
-76.5696,39.3187,2
-76.5695,39.2805,1
-76.5695,39.2941,2
-76.5695,39.2943,1
-76.5695,39.2945,1
-76.5695,39.3172,2
-76.5695,39.3221,1
-76.5694,39.2856,1
-76.5694,39.2937,1
-76.5694,39.325,1
-76.5694,39.3466,2
-76.5693,39.2777,1
-76.5693,39.2906,1
-76.5693,39.2918,4
-76.5693,39.292,4
-76.5693,39.2924,1
-76.5693,39.2926,4
-76.5693,39.3679,4
-76.5692,39.2885,1
-76.5692,39.2908,3
-76.5692,39.2909,1
-76.5692,39.3166,1
-76.5692,39.3195,1
-76.5692,39.321,1
-76.5692,39.3245,1
-76.5692,39.3426,2
-76.5691,39.2884,1
-76.5691,39.2931,1
-76.5691,39.3428,1
-76.5691,39.3578,1
-76.5691,39.3585,2
-76.569,39.2914,1
-76.569,39.2931,1
-76.569,39.3242,1
-76.569,39.3428,3
-76.569,39.3538,1
-76.569,39.3584,1
-76.5689,39.2866,1
-76.5689,39.3155,1
-76.5689,39.3172,1
-76.5688,39.293,1
-76.5688,39.3165,2
-76.5688,39.324,1
-76.5688,39.3431,4
-76.5688,39.3603,1
-76.5687,39.2961,6
-76.5686,39.2909,2
-76.5686,39.3148,1
-76.5686,39.325,1
-76.5686,39.3601,1
-76.5685,39.2814,1
-76.5685,39.2893,1
-76.5685,39.3433,1
-76.5684,39.2937,2
-76.5684,39.315,3
-76.5684,39.3173,1
-76.5684,39.3406,1
-76.5684,39.3679,1
-76.5684,39.3681,2
